"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBzCCA++gAwIBAgISA1vVZxzBrCMzu/dloJfCvkuAMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQxMDE3MTM1MDQwWhcNMjUwMTE1MTM1MDM5WjAmMSQwIgYDVQQDExt0b3VzLWNvbm5lY3Rlcy5hbmN0LmdvdXYuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQD0mb3Fg936aSYl2juzLueoYkh3RNlYO9RbPuyLQ8h/LOrt1HAvp7zuEZnxvoQ28KfIyHHnzPzmdj7C673IKC9GGbVLf5VSBT0BcSxzXgdgStL5J3LKOFFcq7WfgeGut7d74v25qgf6ntm5YUQGA1ehQ4Uv1CccY8otcj8KtKgRw+zOLOsoAHAZW1nYi62iUsTVT1MWyD/SYZ2ys/RWZ9uJfU2wOuCQYLqySsc9ptUnErLjcnq88T5v8bFcBx+yoZL4fYGzpvhme1Os4qxEYIQdkZk7+z9fXg6lsttNfv+1ejQ6WRh95cqgRYdKwTnIDB+/i3JIZ+KloJgo5dQKjEi/AgMBAAGjggIgMIICHDAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFCRBYT0CTSG8vQKIyVyQgBfT+MIGMB8GA1UdIwQYMBaAFMXPRqTq9MPAemyVxC2wXpIvJuO5MFcGCCsGAQUFBwEBBEswSTAiBggrBgEFBQcwAYYWaHR0cDovL3IxMS5vLmxlbmNyLm9yZzAjBggrBgEFBQcwAoYXaHR0cDovL3IxMS5pLmxlbmNyLm9yZy8wJgYDVR0RBB8wHYIbdG91cy1jb25uZWN0ZXMuYW5jdC5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYA5tIxY0B3jMEQQQbXcbnOwdJA9paEhvu6hzId/R43jlAAAAGSmvQ72wAABAMARzBFAiB/IVjy8YpnNxGuWHPwFneMaDS5527+5HVxDwgWGVsNFAIhAOD3O2Dp6ueRCLQVU82YPC7Tl2Owp0Wl9BJ3snJBt4DGAHcAzxFW7tUufK/zh1vZaS6b6RpxZ0qwF+ysAdJbd87MOwgAAAGSmvQ8HQAABAMASDBGAiEAr1HSChmLCLQ/QzvM0UArIC3AGxK4Qo8+VtJWtrNTOfcCIQDR742UL/+fBVgcowReb5+P64giUcItHd3VG70zRdZFHTANBgkqhkiG9w0BAQsFAAOCAQEAYoiYXyqM66uDzCSiKlWisNbDarskUVcJ/aPeIXvcnKFJRFopyRiQyMi4ta2vwj+xJnRe6+s7O1oUQ3jv9RKIFczynwU8mrk4l6SMQsLW+vEHXPeXRYg7KJCOSLk+pmKcCZw/SSltiW4TWssz1LfOKaSxwM8MW7leah/xcQEBVVUkrtjvLevMxDlxbPYOTWEHqa5c2fAYT4hfpm+o8nWpZUmbLJCsyps3FTi5J0i1zK5HmjXbc137xxKc2sNVq5fAfts+twRhND00biR83Lk3B5+LjFcudDWhrb7+boLNiLFbdVlMmI16+3QBgKCMhQnJceRDrCfdSZmkn9ozorxTvQ==\n-----END CERTIFICATE-----","",""
"cert_commonName","tous-connectes.anct.gouv.fr/185.21.194.105","443","OK","tous-connectes.anct.gouv.fr","",""
"cert_commonName_wo_SNI","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","*.osc-secnum-fr1.scalingo.io","",""
"cert_subjectAltName","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","tous-connectes.anct.gouv.fr","",""
"cert_trust","tous-connectes.anct.gouv.fr/185.21.194.105","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","tous-connectes.anct.gouv.fr/185.21.194.105","443","OK","passed.","",""
"cert_certificatePolicies_EV","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","no","",""
"cert_expirationStatus","tous-connectes.anct.gouv.fr/185.21.194.105","443","OK","52 >= 30 days","",""
"cert_notBefore","tous-connectes.anct.gouv.fr/185.21.194.105","443","INFO","2024-10-17 13:50","",""
"cert_notAfter","tous-connectes.anct.gouv.fr/185.21.194.105","443","OK","2025-01-15 13:50","",""
