"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFCTCCA/GgAwIBAgISA4fr/NtnmpoHgqICN5gbW4ApMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQwOTA0MTEwMjI3WhcNMjQxMjAzMTEwMjI2WjAoMSYwJAYDVQQDEx1lc3BhY2VzdXJkZW1hbmRlLmFuY3QuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBANPbLRsEStrlujG4QAVP6B9ZZenxtsnoj1qRKQ8Kb4gKjsFo2qcGtbkckusOTWdy34bPtBTb9R0cSarJWM6RwEfKimN+QKCeDgX8vZcXAWxuSV4RtUqAAZWk5AEAn3SEAge7agVs0HoT/uahWKNm5DgvlKgLeO6O/+pI/AxjRAgyX0WOrBbWEEVYcSujS2rS61bMRbG95gGGpGFOW9egBiBeIbloV6UWaCbx9wcbyoDmco331wS0fq7Th0b+7x8j8OfYfeENnB/ILfwrFk5597RRhESYYKyEVNnrjZbbNIJXOah/B/4BGbC73m2tborx8Bq3FMRv3W0Guxc415B4RKsCAwEAAaOCAiAwggIcMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUs4sL32asppO9VrnxataL8SDMoHIwHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzAoBgNVHREEITAfgh1lc3BhY2VzdXJkZW1hbmRlLmFuY3QuZ291di5mcjATBgNVHSAEDDAKMAgGBmeBDAECATCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB1AO7N0GTV2xrOxVy3nbTNE6Iyh0Z8vOzew1FIWUZxH7WbAAABkbzox38AAAQDAEYwRAIgLsMTr22DeGMK1DnE1XzQaZxOay3roYVAh3qtZaiJeD8CIGlwW6jv4xNkCi9UNCv7R76pl7BYpKl1P9mW8ZChOtiWAHYA3+FW66oFr7WcD4ZxjajAMk6uVtlup/WlagHRwTu+UlwAAAGRvOjIQgAABAMARzBFAiEAlgHSqV4GIq3OiT7VYttRgkoAbMjiJNbu6Wz3tW7Ym78CIHjhi6sc+8PxwUMdi36kzg8vRSJ11gUnBkigPd7xHhVYMA0GCSqGSIb3DQEBCwUAA4IBAQCEamFATENw7O1J9M87Tu6wC3ictrlghXY+pwy8YSuGFR5BlPXr6dY9i6+8tygjjf89p5f5rUNpwe+3mUZFXqUNVW5MatdvA1ExUkcPSlPRQdYr9G4XLDpPjw3J4J3blKtF2gFRJ9gGXtu3zn1hKYKj8J59ITmbHXlSc3q5+yxlqeU5GMpu74B2MpUkZJnO+iNVRutiHH8zsNHi8hh5GtCC+eZHezSwFcDRYnMy8UnoKWRnM/cQ5wSrrvTo9MGkPnMEITElyKlBE/zptLRHf0laAoigMLuUUTgkMEfwP23eFtmI0FGqW1ZWDs51DhLqKm71NFXHGFrc0eIn4qkWPEXf\n-----END CERTIFICATE-----","",""
"cert_commonName","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","espacesurdemande.anct.gouv.fr","",""
"cert_commonName_wo_SNI","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","haproxy-bis.gateway-bis","",""
"cert_subjectAltName","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","espacesurdemande.anct.gouv.fr","",""
"cert_trust","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","passed.","",""
"cert_certificatePolicies_EV","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","no","",""
"cert_expirationStatus","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","48 >= 30 days","",""
"cert_notBefore","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","2024-09-04 11:02","",""
"cert_notAfter","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","2024-12-03 11:02","",""
"cert_extlifeSpan","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","not present","",""
"cert_crlDistributionPoints","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","--","",""
"cert_ocspURL","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","espacesurdemande.anct.gouv.fr/51.158.59.9","443","LOW","not offered","",""
"cert_mustStapleExtension","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","--","",""
"DNS_CAArecord","espacesurdemande.anct.gouv.fr/51.158.59.9","443","LOW","--","",""
"certificate_transparency","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","yes (certificate extension)","",""
"certs_countServer","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","2","",""
"certs_list_ordering_problem","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","no","",""
"cert_caIssuers","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","R11 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBjCCAu6gAwIBAgIRAIp9PhPWLzDvI4a9KQdrNPgwDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjQwMzEzMDAwMDAwWhcNMjcwMzEyMjM1OTU5WjAzMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDEMMAoGA1UEAxMDUjExMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuoe8XBsAOcvKCs3UZxD5ATylTqVhyybKUvsVAbe5KPUoHu0nsyQYOWcJDAjs4DqwO3cOvfPlOVRBDE6uQdaZdN5R2+97/1i9qLcT9t4x1fJyyXJqC4N0lZxGAGQUmfOx2SLZzaiSqhwmej/+71gFewiVgdtxD4774zEJuwm+UE1fj5F2PVqdnoPy6cRms+EGZkNIGIBloDcYmpuEMpexsr3E+BUAnSeI++JjF5ZsmydnS8TbKF5pwnnwSVzgJFDhxLyhBax7QG0AtMJBP6dYuC/FXJuluwme8f7rsIU5/agK70XEeOtlKsLPXzze41xNG/cLJyuqC0J3U095ah2H2QIDAQABo4H4MIH1MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAgYIKwYBBQUHAwEwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUxc9GpOr0w8B6bJXELbBeki8m47kwHwYDVR0jBBgwFoAUebRZ5nu25eQBc4AIiMgaWPbpm24wMgYIKwYBBQUHAQEEJjAkMCIGCCsGAQUFBzAChhZodHRwOi8veDEuaS5sZW5jci5vcmcvMBMGA1UdIAQMMAowCAYGZ4EMAQIBMCcGA1UdHwQgMB4wHKAaoBiGFmh0dHA6Ly94MS5jLmxlbmNyLm9yZy8wDQYJKoZIhvcNAQELBQADggIBAE7iiV0KAxyQOND1H/lxXPjDj7I3iHpvsCUf7b632IYGjukJhM1yv4Hz/MrPU0jtvfZpQtSlET41yBOykh0FX+ou1Nj4ScOt9ZmWnO8m2OG0JAtIIE3801S0qcYhyOE2G/93ZCkXufBL713qzXnQv5C/viOykNpKqUgxdKlEC+Hi9i2DcaR1e9KUwQUZRhy5j/PEdEglKg3l9dtD4tuTm7kZtB8v32oOjzHTYw+7KdzdZiw/sBtnUfhBPORNuay4pJxmY/WrhSMdzFO2q3Gu3MUBcdo27goYKjL9CTF8j/Zz55yctUoVaneCWs/ajUX+HypkBTA+c8LGDLnWO2NKq0YD/pnARkAnYGPfUDoHR9gVSp/qRx+ZWghiDLZsMwhN1zjtSC0uBWiugF3vTNzYIEFfaPG7Ws3jDrAMMYebQ95JQ+HIBD/RPBuHRTBpqKlyDnkSHDHYPiNX3adPoPAcgdF3H2/W0rmoswMWgTlLn1Wu0mrks7/qpdWfS6PJ1jty80r2VKsM/Dj3YIDfbjXKdaFU5C+8bhfJGqU3taKauuz0wHVGT3eo6FlWkWYtbt4pgdamlwVeZEW+LM7qZEJEsMNPrfC03APKmZsJgpWCDWOKZvkZcvjVuYkQ4omYCTX5ohy+knMjdOmdH9c7SpqEWBDC86fiNex+O0XOMEZSa8DA\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","591E9CE6C863D3A079E9FABE1478C7339A26B21269DDE795211361024AE31A44","",""
"intermediate_cert_notBefore <#1>","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","R11 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","1729019073","",""
"HSTS_time","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","only for this domain","",""
"HSTS_preload","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","domain is NOT marked for preloading","",""
"HPKP","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","No application banner found","",""
"cookie_count","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","0 at '/'","",""
"X-Frame-Options","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","SAMEORIGIN","",""
"Referrer-Policy","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","no-referrer","",""
"banner_reverseproxy","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","--","","CWE-200"
"heartbleed","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","supported","","CWE-310"
"secure_client_renego","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","espacesurdemande.anct.gouv.fr/51.158.59.9","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","no protocol below TLS 1.2 offered","",""
