"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","HTTP","",""
"pre_128cipher","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","No 128 cipher limit bug","",""
"SSLv2","incubateur.anct.gouv.fr/80.247.13.145","443","OK","not offered","",""
"SSLv3","incubateur.anct.gouv.fr/80.247.13.145","443","OK","not offered","",""
"TLS1","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not offered","",""
"TLS1_1","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not offered","",""
"TLS1_2","incubateur.anct.gouv.fr/80.247.13.145","443","OK","offered","",""
"TLS1_3","incubateur.anct.gouv.fr/80.247.13.145","443","OK","offered with final","",""
"ALPN_HTTP2","incubateur.anct.gouv.fr/80.247.13.145","443","OK","h2","",""
"ALPN","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","http/1.1","",""
"cipherlist_NULL","incubateur.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","incubateur.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","incubateur.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_LOW","incubateur.anct.gouv.fr/80.247.13.145","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not offered","",""
"cipherlist_STRONG_FS","incubateur.anct.gouv.fr/80.247.13.145","443","OK","offered","",""
"cipher_order-tls1_2","incubateur.anct.gouv.fr/80.247.13.145","443","OK","server","",""
"cipherorder_TLSv1_2","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","incubateur.anct.gouv.fr/80.247.13.145","443","OK","server","",""
"FS","incubateur.anct.gouv.fr/80.247.13.145","443","OK","offered","",""
"FS_ciphers","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_KEMs","incubateur.anct.gouv.fr/80.247.13.145","443","LOW","No KEMs offered","",""
"FS_ECDHE_curves","incubateur.anct.gouv.fr/80.247.13.145","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'extended master secret/#23' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","yes","",""
"sessionresumption_ticket","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not supported","",""
"sessionresumption_ID","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","supported","",""
"TLS_timestamp","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","random","",""
"certificate_compression","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","none","",""
"clientAuth","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","none","",""
"cert_numbers","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","1","",""
"cert_signatureAlgorithm","incubateur.anct.gouv.fr/80.247.13.145","443","OK","SHA256 with RSA","",""
"cert_keySize","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","0527942AF6C322066CE6BE032275D3D833CA","",""
"cert_serialNumberLen","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","18","",""
"cert_fingerprintSHA1","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","E448AB265C9BC65B7372FB4A553E0E5BD3540D5E","",""
"cert_fingerprintSHA256","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","C93A3EBBE9C9232AA6EA5B5068307F4836DEB6E47C7665FDB11C18738834DCAD","",""
"cert","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFCDCCA/CgAwIBAgISBSeUKvbDIgZs5r4DInXT2DPKMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNZUjEwHhcNMjYwODEwMTE1NjQwWhcNMjYxMTA4MTE1NjM5WjAiMSAwHgYDVQQDExdpbmN1YmF0ZXVyLmFuY3QuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBALJUc96MTzB2exB6DG8X0Dc4uayYQjHQwyKvrGTSTNMCvGYiy5apGUtQs64MF0kFamkGFIUAolMO+qXlE0E9QU4VMZT99FQf4vjsvdURMj9fnlwiNZGrICFIgVwmbQPApTlmFFTB8Yc43pOjZatNqP1gBTo+ZzCS1BHgcwIVHSgggaavXV1TrRSl5JvOLnDabeZCkhJNNHjSRFsmitBiwsgcNTaQ0q6Lc2XXBvNMeJG5XJursVVhW0OszdsYdxEA2+YwO4n37SCS0kVeACNxeUPOfpcrYBXaGjUhr1kWYN+cJ0ndDh20Euv376uPYsLmpGq6W963p3mHPH+RZ0P6WxkCAwEAAaOCAiUwggIhMA4GA1UdDwEB/wQEAwIFoDATBgNVHSUEDDAKBggrBgEFBQcDATAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBQ520NXpEzddXwfe0s5WXXHus2m6TAfBgNVHSMEGDAWgBQfLzW+RhSCzUCxrnksVXj699Ro+zAzBggrBgEFBQcBAQQnMCUwIwYIKwYBBQUHMAKGF2h0dHA6Ly95cjEuaS5sZW5jci5vcmcvMCIGA1UdEQQbMBmCF2luY3ViYXRldXIuYW5jdC5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC4GA1UdHwQnMCUwI6AhoB+GHWh0dHA6Ly95cjEuYy5sZW5jci5vcmcvNzUuY3JsMIIBDAYKKwYBBAHWeQIEAgSB/QSB+gD4AHcAyzj3FYl8hKFEX1vB3fvJbvKaWc1HCmkFhbDLFMMUWOcAAAGf673IXgAABAMASDBGAiEApRE9y+38sUDICYuSHDi9yYUgcM4AB9PpBHHi8zZ9vO8CIQD5ijZ+XbKkOYfQNWEr2/0Lf/R0D7DPG+PYThVo0nKl1wB9AKgmy+MKxjUSRlM/4GXxTxnZbhkIE8Qd2W15ALMSPFUnAAABn+u9y54ACAAABQAaSbHoBAMARjBEAiAvGit84sYvfkeKe1nKRzt5YnJrWg7OYU9fQ/91pK7YygIgWU2Fy5LsX+/XcqM+6sXmEBmkPH3fUlwL1/9HXDv9Z3IwDQYJKoZIhvcNAQELBQADggEBAEp5BE33HeGv7fZChtTeEowmuwTKnQB7fxFIgZZMbkS64kymFRuerV41I5ll0z4UVosFW42URXwDQsZn0vFqI9JB9kmZR5D7Be4Tk/T1/fkN+I+1E1fXQFN/wpPxaj2P1MHAIISQru3Kb2Kg/0WTC1MaPMEwM5gX8HynQbVlozGo8yOqagL5q+CpXLvGPIuZQANRJ98vmPrmlVZbl8WzzPH0XJDAyOuj93xYAyHL4XQdX/NkyX26Ct2pg9/Fa8O1i5bWmhkA85/gOuoyNnRJMxZx5+sNgq78Z2A0/5DJCNtfuPsjjSlw1iGQZb9bOV8fRRYGep9bfbbiv+srtJdPB+U=\n-----END CERTIFICATE-----","",""
"cert_commonName","incubateur.anct.gouv.fr/80.247.13.145","443","OK","incubateur.anct.gouv.fr","",""
"cert_commonName_wo_SNI","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","*.osc-secnum-fr1.scalingo.io","",""
"cert_subjectAltName","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","incubateur.anct.gouv.fr","",""
"cert_trust","incubateur.anct.gouv.fr/80.247.13.145","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_trust_wildcard","incubateur.anct.gouv.fr/80.247.13.145","443","LOW","trust is via wildcard","",""
"cert_chain_of_trust","incubateur.anct.gouv.fr/80.247.13.145","443","OK","passed.","",""
"cert_certificatePolicies_EV","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","no","",""
"cert_expirationStatus","incubateur.anct.gouv.fr/80.247.13.145","443","OK","77 >= 30 days","",""
"cert_notBefore","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","2026-08-10 11:56","",""
"cert_notAfter","incubateur.anct.gouv.fr/80.247.13.145","443","OK","2026-11-08 11:56","",""
"cert_extlifeSpan","incubateur.anct.gouv.fr/80.247.13.145","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not present","",""
"cert_crlDistributionPoints","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","http://yr1.c.lencr.org/75.crl","",""
"cert_ocspURL","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","--","",""
"OCSP_stapling","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","not offered","",""
"cert_mustStapleExtension","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","--","",""
"DNS_CAArecord","incubateur.anct.gouv.fr/80.247.13.145","443","LOW","--","",""
"certificate_transparency","incubateur.anct.gouv.fr/80.247.13.145","443","OK","yes (certificate extension)","",""
"certs_countServer","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","3","",""
"certs_list_ordering_problem","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","no","",""
"cert_caIssuers","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","YR1 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE2zCCAsOgAwIBAgIRAKICU/FfJpHAXcHOE7m8yk4wDQYJKoZIhvcNAQELBQAwLjELMAkGA1UEBhMCVVMxDTALBgNVBAoTBElTUkcxEDAOBgNVBAMTB1Jvb3QgWVIwHhcNMjUwOTAzMDAwMDAwWhcNMjgwOTAyMjM1OTU5WjAzMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDEMMAoGA1UEAxMDWVIxMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAoVi8X2xCYgMXvJxNPKp/oF13UMgmPABB07VCLNDtoXmt9luEZNJSBV10VyT1Pz6LD8Zq1d2gc43WNl1AdRrj4sEnazbOiz0nPpmGBp2hui49oZtDIY6wdKeZAi5BbNU20CH6RSBBMLSQ9cXrH8dxdv4PAJ45ssGML68USE3BsjC2a6cAN9L5CgXVIQi5tfNiTPoFZZ3S0OlXqLmmtdV95udWAb5b6e/F49DiCsH0Y00Ag72BVIb1hzynmKe+X0mERBTtsb3BwmpV9ipeBjMLoR/D9cHxHQCWoi5lTmXwY015J5rGelz1nZjJuxc2kioaX29XJBnhMkP531rSdG5uMwIDAQABo4HuMIHrMA4GA1UdDwEB/wQEAwIBhjATBgNVHSUEDDAKBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBQfLzW+RhSCzUCxrnksVXj699Ro+zAfBgNVHSMEGDAWgBTe51tg0CJtQCh9Pw0B/qS1UrRRlDAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly95ci5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3lyLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEA0+zvMq3kHig1ddTmmm+RibTr9/RpX7k4buanMMRqbV/yIvP82zAHN3mvaw+cASuVsdpd0ikjhr4hnhJQLQOzOp2ccKrsdGOAgo0vddeISFAqEWEV4lmUM3vFF796up+bSgmJ1u6RupDCMxDgF8M3eLvGuj6L0lu3zkQ0KuQLnKxLtB0oQqn1Idg5CuuGpMvQzk29Pa3D/qHurc0EIM9SxukQuJqq63lxsYyRQFU8yMBOhq1w5LbfaWNRrz1uklOfI/pYkAb2E2MTZrAMQkBIE2S8Jt1F8gRc96o/xOsrgvSka84AisX6xq1lz1Z7jGvrnXc4TMcjxZTjiTaihcYI1JIXZiLtEMSCa5l3cu8YWd6zdLRQlqRdclVjuQfNHawRJ6GWlkK0QJosivTKwdBw3KxEtzGo8yMHERbsy57gP1UXHOMcmZYQC0gtyR3SxfenIM/MxC3Ia2Ypab/kQ/CTnlIn2KQ5JUC6NYrGCbhFN9bp5lKJStEwCUnLpntcrXk5XVDCNv/5RyWpRThkGOV7GetKkQ0qAY8hCzWK6oqnAhDZcjlYVdWfqOw3DIOX6EDNBgAqHarRVxyF9QZdOaXSyPJ0ueD2BYJEBgaCGQ8rAaU/Qc123V5LTXDZW4CcsPBDyhy4v+c8hClAyw/IkJlfBqxB9D+/wvIMHgECZ4ptP6o=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","13949634D99CD6FD6AA80BC034FEFACCEB1969FEEF986586713ECDBB05758D3F","",""
"intermediate_cert_notBefore <#1>","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","2025-09-03 00:00","",""
"intermediate_cert_notAfter <#1>","incubateur.anct.gouv.fr/80.247.13.145","443","OK","2028-09-02 23:59","",""
"intermediate_cert_expiration <#1>","incubateur.anct.gouv.fr/80.247.13.145","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","incubateur.anct.gouv.fr/80.247.13.145","443","INFO","YR1 <-- Root YR","",""
