"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_serialNumber","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","05A3C0CAEB55E17CC9001286927634233647","",""
"cert_serialNumberLen","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","18","",""
"cert_fingerprintSHA1","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","CFA5CA1CBC6E59BDF404FA06EE3589CB9670169C","",""
"cert_fingerprintSHA256","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","948B4778C075226C99C3C9CD35B52AC63FFDFA202719B808A6D357DBA58D33BD","",""
"cert","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFEjCCA/qgAwIBAgISBaPAyutV4XzJABKGknY0IzZHMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjUwNjE3MDI1MTM5WhcNMjUwOTE1MDI1MTM4WjAmMSQwIgYDVQQDExtjb29wLW51bWVyaXF1ZS5hbmN0LmdvdXYuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC1HG5cCqaIuyF1mnwIbemqSB30poJzYtGh7clDymP/IAS59gTCDVqpgNbrRL8I6RYmfHSkamUtnxMVpnowKnb1i2u7TWN82izEWJQzIo3CsmVkZC9D7ggiP0tgIPKhRTRYCPRQ+DXhSrRWfAXXL8XxSEDPyIB/s4RqOdVxrQv8S4YS1CE3ILcpF+gXrw4AJKghtNIZpC1+jpgqP24WqY1FCu+TAMqhn7T29KWAjGfO3mrfiWlS5AuizF+xESm1XEJrkUk9mzE/i9cVVkRUwWEdXhJ39cF1LMDocvPJAkBEQ8XlNCtVB2aXLlkkFZcC31herNPBxPOsojaVxPi+GfibAgMBAAGjggIrMIICJzAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFDhPt2Rm4w58aSbEUemDIq0PEXYLMB8GA1UdIwQYMBaAFMXPRqTq9MPAemyVxC2wXpIvJuO5MDMGCCsGAQUFBwEBBCcwJTAjBggrBgEFBQcwAoYXaHR0cDovL3IxMS5pLmxlbmNyLm9yZy8wJgYDVR0RBB8wHYIbY29vcC1udW1lcmlxdWUuYW5jdC5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC4GA1UdHwQnMCUwI6AhoB+GHWh0dHA6Ly9yMTEuYy5sZW5jci5vcmcvNzIuY3JsMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHYApELFBklgYVSPD9TqnPt6LSZFTYepfy/fRVn2J086hFQAAAGXfAI59wAABAMARzBFAiEAi9sqnfrhTIS6tyfIc9pCurnaEM1ZmJUFqjWZ9b97J+cCIDVHGblkXOjqCI0JLqT0ruZ0Z/7bF06wjhUc7gslgBz1AHYADeHyMCvTDcFAYhIJ6lUu/Ed0fLHX6TDvDkIetH5OqjQAAAGXfAJJlwAABAMARzBFAiBxJ0Z/w8szDD+uxgomgGJgrONCoKMCOXdGddCu9R/AFAIhANvEbSwHGlv3nC015W8RgVmYghYFpaDVxXr/syqi3pvQMA0GCSqGSIb3DQEBCwUAA4IBAQCR8woIJsugwQl0JB2TEHZtgE9RtWrFyzbLgS3mXUj0X3jd1OEs1sPO13DpoeR41Qtty+mZvtvdaHrA9Lma0+N8tFwIBM0I6NA7cYzfOUbJWSLm2v2Uxb/gE8nFXoKeoJog35IyaouxuahGDi2hKOzOkXmu2UzOZkU+hTF3yO3Hw/GA8OFIKLgWUGMREUgL41bShjnJDFRKG4DQTy3CcyBLcEj3wO2x0Lsx87bosVfpxlHG7EBJllvFgWtpcFnDlg5h8pF7zx4tnFTzMjRza64TH6Ih7nEQfC3CvYpO4gcHs0w23w6iCFDeJwZx8YPtS1MY4/FSShgCcfRIwwB1ntph\n-----END CERTIFICATE-----","",""
"cert_commonName","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","coop-numerique.anct.gouv.fr","",""
"cert_commonName_wo_SNI","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","*.functions.fnc.fr-par.scw.cloud","",""
"cert_subjectAltName","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","coop-numerique.anct.gouv.fr","",""
"cert_trust","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_trust_wildcard","coop-numerique.anct.gouv.fr/195.154.73.190","443","LOW","trust is via wildcard","",""
